Cust_id,frequency,recency,T,monetary_value
270008,3.0,560.0,647.0,2575.39
270009,1.0,905.0,1010.0,1242.02
270011,1.0,812.0,840.0,8088.6
270012,2.0,639.0,868.0,2077.4
270018,2.0,147.0,346.0,3224.39
270020,3.0,882.0,968.0,2204.11
270022,1.0,353.0,1071.0,2227.68
270023,1.0,824.0,924.0,3785.73
270024,1.0,53.0,166.0,3254.22
270026,0.0,0.0,369.0,0.0
270029,3.0,879.0,908.0,3400.08
270030,6.0,448.0,551.0,2584.04
270031,4.0,455.0,1069.0,1851.98
270033,3.0,444.0,905.0,1506.12
270034,2.0,893.0,1026.0,3195.66
270036,2.0,283.0,1003.0,3627.72
270037,4.0,653.0,838.0,1816.62
270039,3.0,520.0,800.0,3516.48
270040,0.0,0.0,84.0,0.0
270041,2.0,962.0,969.0,1856.4
270042,3.0,724.0,998.0,5304.37
270044,2.0,818.0,931.0,2854.22
270047,5.0,662.0,1038.0,1766.01
270049,6.0,726.0,853.0,2505.22
270050,5.0,1013.0,1091.0,2701.06
270051,3.0,346.0,709.0,5066.06
270053,3.0,532.0,710.0,2924.94
270055,4.0,854.0,1045.0,2284.86
270059,4.0,1034.0,1039.0,2496.75
270060,2.0,225.0,404.0,1444.24
270061,2.0,621.0,726.0,1427.66
270064,2.0,377.0,413.0,997.26
270066,2.0,446.0,494.0,1433.74
270067,0.0,0.0,87.0,0.0
270069,3.0,628.0,788.0,2257.52
270071,5.0,942.0,1091.0,3179.75
270072,4.0,855.0,876.0,1690.93
270074,4.0,810.0,922.0,2965.27
270075,1.0,638.0,1061.0,2456.42
270076,4.0,946.0,1044.0,4418.89
270077,4.0,428.0,1022.0,5063.94
270078,2.0,679.0,1086.0,4226.07
270080,4.0,613.0,737.0,1250.86
270081,1.0,414.0,945.0,7591.35
270083,0.0,0.0,130.0,0.0
270086,4.0,819.0,891.0,2394.81
270087,2.0,548.0,572.0,679.58
270088,1.0,541.0,1041.0,7497.42
270090,1.0,331.0,994.0,1276.28
270091,5.0,1023.0,1059.0,1838.5
270092,3.0,717.0,828.0,2340.39
270093,2.0,441.0,513.0,3103.94
270094,0.0,0.0,325.0,0.0
270095,1.0,842.0,915.0,1162.46
270096,3.0,663.0,1058.0,2312.76
270098,3.0,712.0,980.0,1081.8
270100,2.0,818.0,914.0,2834.88
270102,0.0,0.0,967.0,0.0
270103,1.0,385.0,550.0,3969.16
270105,3.0,574.0,984.0,918.99
270106,0.0,0.0,693.0,0.0
270108,1.0,328.0,861.0,804.44
270110,1.0,482.0,643.0,434.26
270111,3.0,946.0,1002.0,4885.57
270113,3.0,742.0,1047.0,1174.25
270116,0.0,0.0,904.0,0.0
270119,2.0,323.0,384.0,1555.29
270120,5.0,880.0,1020.0,2138.84
270121,4.0,685.0,855.0,4034.36
270123,4.0,292.0,704.0,2269.39
270125,1.0,608.0,814.0,2350.34
270126,2.0,281.0,764.0,1083.45
270130,1.0,770.0,784.0,1737.06
270131,6.0,862.0,927.0,4110.97
270132,1.0,3.0,13.0,1109.42
270137,1.0,498.0,640.0,758.03
270139,3.0,838.0,862.0,2682.57
270140,5.0,765.0,895.0,4191.04
270141,4.0,502.0,628.0,2452.82
270142,2.0,712.0,841.0,5055.93
270143,6.0,588.0,826.0,3297.69
270144,5.0,567.0,775.0,1229.86
270145,4.0,796.0,947.0,4370.55
270146,4.0,817.0,1014.0,3716.12
270147,1.0,435.0,801.0,3053.12
270148,1.0,41.0,325.0,362.44
270150,2.0,104.0,600.0,2635.42
270151,6.0,859.0,1000.0,2114.05
270152,2.0,917.0,1040.0,5133.83
270154,2.0,477.0,971.0,707.75
270155,2.0,511.0,524.0,1284.01
270156,3.0,597.0,603.0,2522.35
270159,2.0,864.0,1066.0,1371.3
270160,3.0,819.0,919.0,3710.59
270162,3.0,370.0,526.0,2087.71
270163,3.0,796.0,813.0,2374.28
270164,8.0,706.0,960.0,2338.46
270165,1.0,88.0,828.0,7099.62
270168,2.0,890.0,1040.0,1538.16
270170,4.0,398.0,871.0,1729.6
270171,3.0,500.0,1090.0,2249.78
270172,3.0,738.0,1040.0,1857.14
270176,3.0,636.0,796.0,1939.28
270178,4.0,544.0,918.0,3021.35
270181,6.0,807.0,1018.0,2675.76
270182,2.0,139.0,560.0,4616.14
270184,4.0,765.0,994.0,2447.85
270186,0.0,0.0,327.0,0.0
270187,1.0,689.0,863.0,1359.15
270188,3.0,729.0,1047.0,4693.67
270189,1.0,101.0,832.0,2309.45
270192,3.0,278.0,1007.0,1264.12
270196,0.0,0.0,855.0,0.0
270202,1.0,350.0,844.0,3717.22
270203,3.0,818.0,1089.0,721.56
270206,4.0,536.0,751.0,2636.53
270207,0.0,0.0,973.0,0.0
270208,1.0,22.0,973.0,2761.4
270210,2.0,426.0,473.0,492.83
270212,5.0,584.0,840.0,3545.72
270213,3.0,812.0,827.0,1158.41
270216,2.0,817.0,900.0,2214.97
270218,2.0,771.0,928.0,2469.12
270221,0.0,0.0,122.0,0.0
270225,6.0,556.0,991.0,2140.02
270226,2.0,884.0,1032.0,3035.44
270229,4.0,328.0,951.0,1508.88
270231,0.0,0.0,693.0,0.0
270233,3.0,416.0,838.0,4530.13
270234,6.0,1005.0,1060.0,1206.84
270239,4.0,924.0,1055.0,1249.2
270240,3.0,663.0,942.0,3330.47
270241,5.0,975.0,984.0,2553.21
270242,7.0,640.0,1052.0,2456.26
270244,2.0,180.0,991.0,2375.75
270245,1.0,672.0,937.0,745.88
270246,3.0,847.0,1046.0,3767.68
270249,0.0,0.0,154.0,0.0
270251,4.0,659.0,933.0,2421.88
270252,6.0,868.0,1061.0,2588.83
270253,1.0,711.0,1087.0,7309.58
270254,1.0,97.0,495.0,106.08
270256,3.0,397.0,508.0,2372.07
270257,5.0,1025.0,1089.0,1910.32
270258,4.0,1044.0,1088.0,1067.98
270259,0.0,0.0,604.0,0.0
270261,3.0,345.0,659.0,1223.97
270262,4.0,627.0,708.0,2170.77
270263,2.0,405.0,459.0,3615.56
270264,3.0,392.0,528.0,1773.89
270268,2.0,904.0,1002.0,1281.8
270269,0.0,0.0,42.0,0.0
270270,2.0,181.0,1033.0,3631.03
270272,6.0,838.0,1023.0,2003.92
270274,1.0,156.0,232.0,7143.82
270279,3.0,308.0,1026.0,2088.45
270280,1.0,462.0,871.0,581.23
270281,3.0,965.0,981.0,3646.87
270282,3.0,368.0,503.0,3660.86
270283,1.0,181.0,376.0,956.93
270284,1.0,370.0,551.0,828.75
270285,3.0,670.0,858.0,2004.84
270286,1.0,62.0,100.0,3908.38
270288,4.0,305.0,832.0,2062.48
270289,1.0,363.0,607.0,5304.0
270290,3.0,497.0,1010.0,1748.48
270291,3.0,698.0,1062.0,2266.72
270292,4.0,631.0,641.0,2195.36
270293,4.0,433.0,527.0,2247.57
270294,4.0,919.0,1040.0,2272.16
270295,4.0,347.0,956.0,3739.04
270296,3.0,604.0,1049.0,4226.99
270297,1.0,41.0,893.0,1558.05
270298,4.0,792.0,1046.0,3278.26
270300,1.0,200.0,455.0,776.82
270301,3.0,705.0,1010.0,1661.92
270302,2.0,490.0,795.0,3750.37
270303,3.0,818.0,1059.0,2452.0
270304,0.0,0.0,456.0,0.0
270306,1.0,209.0,286.0,981.24
270308,1.0,381.0,744.0,4676.36
270309,0.0,0.0,441.0,0.0
270310,3.0,791.0,877.0,3242.44
270311,3.0,703.0,842.0,1941.48
270313,6.0,1017.0,1026.0,4695.88
270316,5.0,762.0,791.0,1873.2
270317,1.0,338.0,398.0,1098.37
270319,2.0,727.0,878.0,1923.8
270320,1.0,138.0,467.0,1751.42
270321,3.0,672.0,867.0,3366.2
270322,0.0,0.0,438.0,0.0
270324,2.0,433.0,664.0,809.96
270325,3.0,514.0,1039.0,3343.73
270326,3.0,696.0,876.0,2932.3
270327,2.0,479.0,697.0,2675.76
270328,4.0,644.0,812.0,2671.34
270330,5.0,751.0,769.0,4278.12
270331,5.0,828.0,839.0,2940.4
270333,3.0,852.0,932.0,3618.51
270334,2.0,794.0,878.0,3160.85
270335,1.0,438.0,774.0,6851.0
270337,4.0,721.0,993.0,3189.31
270338,4.0,833.0,950.0,1040.36
270340,1.0,246.0,1015.0,3530.48
270344,3.0,1011.0,1050.0,948.83
270345,0.0,0.0,169.0,0.0
270347,4.0,725.0,931.0,1916.07
270349,2.0,511.0,570.0,3464.73
270350,4.0,422.0,468.0,4639.89
270351,2.0,642.0,748.0,2305.58
270353,4.0,895.0,1019.0,5213.11
270356,2.0,509.0,708.0,1544.79
270357,3.0,779.0,902.0,2323.45
270360,5.0,853.0,995.0,2085.13
270361,1.0,13.0,533.0,842.01
270362,2.0,531.0,779.0,3203.4
270363,1.0,154.0,783.0,2690.68
270365,1.0,378.0,439.0,6081.92
270367,2.0,450.0,875.0,3387.93
270368,0.0,0.0,517.0,0.0
270370,1.0,347.0,778.0,2019.94
270371,3.0,801.0,803.0,2190.85
270372,3.0,399.0,445.0,2135.23
270374,6.0,719.0,965.0,2728.8
270375,4.0,1001.0,1066.0,2643.44
270376,4.0,615.0,619.0,3262.79
270378,2.0,184.0,1047.0,1892.86
270382,1.0,267.0,1093.0,2055.3
270384,6.0,982.0,1048.0,1612.01
270386,2.0,360.0,725.0,1540.92
270387,3.0,1029.0,1057.0,4985.39
270388,3.0,551.0,797.0,3836.93
270389,1.0,749.0,879.0,109.4
270391,4.0,832.0,984.0,1668.0
270393,0.0,0.0,236.0,0.0
270394,4.0,663.0,1071.0,2826.31
270396,8.0,940.0,945.0,1968.42
270397,3.0,780.0,890.0,2921.62
270398,2.0,715.0,733.0,1314.4
270399,4.0,712.0,863.0,3144.0
270400,0.0,0.0,724.0,0.0
270401,5.0,942.0,1019.0,3631.91
270402,4.0,870.0,1011.0,3854.24
270403,1.0,480.0,509.0,1938.17
270404,6.0,779.0,887.0,3107.63
270405,1.0,776.0,780.0,1794.52
270406,4.0,817.0,859.0,3526.33
270407,1.0,336.0,779.0,582.34
270410,3.0,572.0,873.0,4019.62
270413,2.0,222.0,686.0,2410.56
270414,1.0,251.0,786.0,2216.63
270416,4.0,596.0,841.0,2734.05
270418,1.0,483.0,491.0,813.28
270419,7.0,968.0,1030.0,2065.88
270420,1.0,18.0,887.0,6160.38
270421,1.0,83.0,883.0,1138.15
270423,2.0,208.0,1020.0,3196.76
270424,3.0,524.0,643.0,2444.26
270425,5.0,865.0,1033.0,3927.17
270427,0.0,0.0,842.0,0.0
270428,5.0,542.0,834.0,2969.8
270430,4.0,530.0,785.0,2329.06
270432,5.0,421.0,774.0,1322.91
270433,6.0,985.0,1021.0,2259.17
270437,4.0,738.0,834.0,2159.17
270438,2.0,517.0,1065.0,4544.31
270439,1.0,113.0,968.0,2024.36
270441,5.0,943.0,1054.0,1845.13
270443,4.0,445.0,877.0,3662.8
270445,2.0,104.0,755.0,3849.82
270446,2.0,904.0,911.0,5521.13
270447,5.0,704.0,931.0,3278.09
270448,2.0,374.0,843.0,4445.42
270449,3.0,242.0,888.0,3753.68
270450,5.0,1008.0,1044.0,1260.58
270451,1.0,161.0,597.0,1418.82
270453,5.0,659.0,989.0,2742.83
270455,6.0,981.0,1005.0,3003.21
270457,7.0,867.0,1030.0,3425.97
270458,8.0,821.0,831.0,3226.88
270459,3.0,511.0,984.0,2447.21
270460,3.0,606.0,670.0,1035.02
270461,3.0,287.0,299.0,1562.84
270462,9.0,1062.0,1092.0,2510.68
270463,4.0,642.0,935.0,2579.9
270465,1.0,482.0,517.0,2269.67
270466,1.0,602.0,873.0,3795.68
270469,3.0,670.0,969.0,2472.62
270470,2.0,508.0,686.0,1798.39
270472,1.0,113.0,779.0,1425.45
270473,2.0,724.0,918.0,4093.47
270476,4.0,704.0,844.0,2342.32
270477,2.0,812.0,1028.0,3927.72
270478,0.0,0.0,226.0,0.0
270480,3.0,381.0,726.0,2881.47
270481,3.0,341.0,737.0,1160.25
270482,1.0,476.0,660.0,2138.18
270483,2.0,146.0,1001.0,1977.95
270484,8.0,942.0,990.0,1687.89
270485,3.0,595.0,1069.0,1691.02
270486,2.0,713.0,769.0,2717.2
270489,2.0,324.0,888.0,4249.28
270491,5.0,743.0,1003.0,1885.35
270492,1.0,216.0,931.0,4123.86
270493,3.0,221.0,570.0,2878.16
270494,2.0,469.0,853.0,1830.98
270496,3.0,900.0,935.0,2628.06
270498,0.0,0.0,626.0,0.0
270500,1.0,381.0,641.0,911.62
270502,2.0,746.0,885.0,2372.44
270503,4.0,924.0,991.0,1598.94
270504,1.0,683.0,1042.0,1067.43
270505,0.0,0.0,815.0,0.0
270506,3.0,408.0,626.0,1938.17
270511,4.0,903.0,1087.0,3879.66
270512,6.0,990.0,1045.0,3635.82
270515,2.0,298.0,789.0,3334.34
270516,0.0,0.0,872.0,0.0
270517,1.0,211.0,855.0,1750.32
270519,2.0,619.0,984.0,1647.56
270520,2.0,293.0,552.0,1640.92
270522,1.0,155.0,208.0,865.22
270523,4.0,418.0,514.0,4383.81
270525,1.0,479.0,716.0,4004.52
270526,1.0,107.0,550.0,3364.72
270527,5.0,719.0,962.0,2419.51
270530,2.0,858.0,940.0,2184.03
270535,9.0,922.0,1047.0,3234.21
270536,0.0,0.0,342.0,0.0
270538,1.0,851.0,902.0,2377.96
270539,2.0,236.0,279.0,392.28
270540,8.0,820.0,1034.0,2049.78
270541,6.0,870.0,878.0,3042.99
270542,1.0,69.0,635.0,805.54
270543,0.0,0.0,574.0,0.0
270544,6.0,907.0,1067.0,1726.38
270547,1.0,457.0,694.0,1003.34
270548,1.0,177.0,834.0,1803.36
270549,3.0,636.0,961.0,2471.89
270550,4.0,996.0,1070.0,4361.99
270551,2.0,145.0,219.0,2408.9
270553,3.0,642.0,1025.0,3833.98
270554,1.0,53.0,96.0,2558.07
270555,3.0,422.0,572.0,1654.19
270558,2.0,310.0,430.0,5354.83
270560,2.0,368.0,797.0,1146.44
270561,6.0,691.0,799.0,3348.7
270562,4.0,612.0,700.0,4749.29
270563,3.0,915.0,947.0,1249.75
270565,4.0,1011.0,1039.0,2462.49
270568,4.0,907.0,1034.0,2990.68
270569,2.0,39.0,832.0,1364.68
270571,5.0,730.0,842.0,4136.24
270572,3.0,895.0,953.0,729.67
270573,6.0,951.0,961.0,3805.62
270576,4.0,802.0,901.0,2966.65
270577,0.0,0.0,379.0,0.0
270578,2.0,679.0,842.0,1369.1
270581,7.0,810.0,1047.0,2724.77
270582,5.0,810.0,1094.0,1681.81
270583,4.0,618.0,637.0,2899.8
270584,4.0,686.0,1005.0,2550.62
270585,2.0,694.0,706.0,1216.6
270586,3.0,630.0,1042.0,2368.75
270588,4.0,906.0,1012.0,3452.3
270590,4.0,974.0,1055.0,2361.39
270592,1.0,521.0,737.0,4780.23
270593,3.0,539.0,1000.0,2222.16
270594,5.0,905.0,1059.0,2981.07
270597,5.0,880.0,980.0,2554.76
270598,4.0,522.0,698.0,1505.84
270601,1.0,948.0,1066.0,523.77
270602,4.0,892.0,1090.0,2030.16
270603,4.0,547.0,566.0,3454.51
270606,2.0,87.0,620.0,4001.76
270607,3.0,606.0,879.0,1105.37
270608,5.0,894.0,941.0,3162.51
270612,2.0,470.0,564.0,4440.44
270613,2.0,464.0,780.0,2464.7
270615,3.0,347.0,352.0,2061.19
270616,1.0,693.0,1048.0,4932.72
270617,1.0,1.0,610.0,2850.9
270619,4.0,284.0,737.0,1194.78
270622,0.0,0.0,915.0,0.0
270623,3.0,611.0,1006.0,4241.73
270625,3.0,459.0,1016.0,4147.06
270626,1.0,156.0,639.0,4565.86
270627,0.0,0.0,8.0,0.0
270628,0.0,0.0,385.0,0.0
270631,2.0,464.0,907.0,565.21
270632,7.0,1064.0,1093.0,3268.75
270633,3.0,544.0,897.0,2374.28
270636,1.0,233.0,927.0,3279.64
270638,1.0,705.0,1025.0,82.88
270641,4.0,930.0,1044.0,3507.82
270643,1.0,65.0,130.0,5215.6
270644,1.0,259.0,301.0,1160.25
270647,3.0,744.0,754.0,3377.25
270650,1.0,784.0,930.0,120.44
270652,0.0,0.0,267.0,0.0
270653,3.0,339.0,626.0,1146.25
270654,2.0,716.0,1063.0,1966.9
270655,6.0,879.0,982.0,1727.85
270657,2.0,514.0,611.0,550.29
270658,4.0,578.0,606.0,1500.59
270659,1.0,899.0,1094.0,521.56
270661,2.0,498.0,876.0,1502.8
270662,4.0,1065.0,1087.0,1970.22
270663,5.0,930.0,1057.0,2841.18
270664,2.0,587.0,1023.0,3416.66
270666,2.0,1078.0,1087.0,1286.22
270667,0.0,0.0,495.0,0.0
270668,2.0,325.0,802.0,2827.14
270669,1.0,65.0,553.0,5447.65
270670,3.0,492.0,600.0,4320.92
270672,4.0,967.0,1018.0,2760.29
270675,5.0,451.0,824.0,2853.11
270676,1.0,724.0,726.0,5432.18
270677,3.0,358.0,518.0,3444.65
270678,2.0,998.0,1090.0,3132.12
270681,1.0,293.0,589.0,755.82
270682,3.0,355.0,832.0,3062.69
270683,2.0,661.0,721.0,632.06
270684,2.0,272.0,469.0,3827.72
270687,3.0,682.0,743.0,4377.27
270688,2.0,801.0,918.0,3349.26
270690,3.0,654.0,778.0,3882.6
270692,3.0,809.0,1085.0,3254.96
270693,4.0,601.0,629.0,2238.18
270694,3.0,645.0,1020.0,1184.19
270695,3.0,554.0,960.0,2479.62
270696,1.0,588.0,611.0,868.53
270699,4.0,594.0,733.0,2889.58
270700,3.0,640.0,865.0,2558.08
270703,2.0,165.0,409.0,666.87
270705,3.0,708.0,769.0,1965.06
270706,6.0,784.0,832.0,3508.56
270707,2.0,569.0,936.0,3222.18
270708,1.0,107.0,1045.0,6254.3
270709,6.0,678.0,679.0,2913.52
270710,5.0,908.0,931.0,2634.1
270711,0.0,0.0,679.0,0.0
270714,2.0,563.0,708.0,859.14
270716,2.0,660.0,710.0,3258.64
270717,1.0,76.0,881.0,1451.97
270718,7.0,712.0,867.0,2523.5
270720,1.0,120.0,766.0,3460.86
270721,1.0,575.0,1053.0,1768.0
270722,6.0,899.0,1047.0,1611.83
270723,0.0,0.0,446.0,0.0
270724,7.0,1024.0,1029.0,2646.63
270725,1.0,412.0,632.0,581.23
270726,1.0,823.0,909.0,1626.56
270731,0.0,0.0,730.0,0.0
270733,5.0,810.0,936.0,2245.8
270734,1.0,378.0,979.0,537.03
270735,3.0,920.0,1039.0,1916.07
270737,0.0,0.0,164.0,0.0
270738,3.0,1004.0,1030.0,2457.89
270739,1.0,741.0,857.0,1872.98
270740,2.0,375.0,458.0,3675.23
270741,3.0,383.0,408.0,2148.86
270742,5.0,596.0,885.0,1238.04
270743,3.0,466.0,705.0,1037.6
270744,2.0,36.0,82.0,1308.87
270745,0.0,0.0,935.0,0.0
270748,0.0,0.0,559.0,0.0
270749,0.0,0.0,246.0,0.0
270750,0.0,0.0,412.0,0.0
270751,3.0,679.0,743.0,3063.06
270752,2.0,304.0,780.0,1586.23
270753,2.0,821.0,905.0,3986.84
270754,1.0,93.0,330.0,3626.61
270755,1.0,325.0,336.0,5375.82
270756,4.0,1025.0,1056.0,3586.0
270758,3.0,620.0,886.0,2371.7
270759,2.0,390.0,735.0,1214.95
270760,2.0,522.0,1044.0,3823.85
270762,1.0,60.0,828.0,2337.07
270763,2.0,517.0,973.0,1514.96
270764,1.0,824.0,1042.0,895.05
270766,1.0,581.0,1091.0,1878.5
270767,1.0,141.0,188.0,944.78
270768,3.0,603.0,834.0,2251.62
270770,5.0,441.0,734.0,3728.27
270771,4.0,718.0,818.0,3934.9
270772,3.0,929.0,1047.0,1878.87
270773,4.0,776.0,988.0,3437.1
270775,7.0,903.0,1029.0,2637.0
270776,2.0,731.0,757.0,5305.1
270777,1.0,446.0,968.0,3217.76
270778,3.0,459.0,1066.0,3584.62
270779,2.0,677.0,879.0,3762.52
270780,2.0,367.0,573.0,3087.92
270783,1.0,227.0,936.0,900.58
270785,0.0,0.0,651.0,0.0
270786,2.0,449.0,582.0,1174.06
270787,1.0,100.0,214.0,4812.27
270788,2.0,420.0,533.0,1442.02
270792,3.0,710.0,797.0,1816.99
270796,1.0,46.0,710.0,4747.08
270798,3.0,729.0,819.0,4429.21
270799,1.0,135.0,748.0,1084.01
270801,3.0,732.0,808.0,2039.83
270802,3.0,573.0,1069.0,625.43
270803,10.0,998.0,1067.0,2191.44
270805,0.0,0.0,347.0,0.0
270807,2.0,351.0,959.0,4341.54
270809,2.0,789.0,807.0,3191.79
270810,3.0,957.0,1015.0,2797.86
270811,3.0,506.0,578.0,2245.36
270812,2.0,802.0,949.0,3445.94
270815,1.0,737.0,741.0,2285.14
270817,1.0,797.0,868.0,657.48
270818,0.0,0.0,535.0,0.0
270820,3.0,521.0,987.0,2910.94
270821,4.0,572.0,981.0,3324.67
270822,2.0,644.0,1010.0,1469.1
270823,4.0,625.0,665.0,1264.12
270824,2.0,252.0,726.0,5471.96
270825,3.0,328.0,1065.0,3765.47
270827,0.0,0.0,881.0,0.0
270828,3.0,843.0,942.0,1080.32
270829,4.0,880.0,990.0,3838.77
270830,4.0,1043.0,1069.0,4334.92
270831,7.0,1064.0,1093.0,4164.43
270833,5.0,969.0,1032.0,3651.58
270834,4.0,636.0,962.0,2131.54
270835,1.0,711.0,848.0,187.85
270837,0.0,0.0,931.0,0.0
270839,2.0,556.0,888.0,3765.84
270842,5.0,846.0,892.0,3495.78
270844,0.0,0.0,850.0,0.0
270845,2.0,750.0,1055.0,2947.04
270849,1.0,511.0,707.0,3189.03
270850,3.0,226.0,723.0,1464.49
270852,6.0,804.0,971.0,3756.45
270853,0.0,0.0,33.0,0.0
270854,4.0,430.0,1015.0,1863.58
270855,3.0,506.0,750.0,376.07
270856,3.0,909.0,1085.0,2290.67
270857,4.0,646.0,705.0,2795.37
270858,2.0,575.0,847.0,2584.04
270860,5.0,692.0,880.0,1943.7
270861,5.0,979.0,1051.0,3058.2
270864,5.0,858.0,897.0,1463.24
270865,4.0,516.0,1046.0,2868.03
270867,3.0,812.0,981.0,3731.58
270868,0.0,0.0,337.0,0.0
270870,4.0,835.0,978.0,2248.68
270872,6.0,706.0,907.0,1904.65
270873,3.0,955.0,967.0,4195.69
270874,0.0,0.0,1055.0,0.0
270875,1.0,754.0,1045.0,565.76
270876,0.0,0.0,721.0,0.0
270877,2.0,902.0,1041.0,3045.93
270880,7.0,909.0,995.0,2378.91
270881,4.0,611.0,1065.0,1044.5
270884,6.0,682.0,717.0,1930.8
270886,1.0,129.0,304.0,540.34
270888,1.0,446.0,877.0,6276.4
270889,6.0,953.0,975.0,2467.83
270891,1.0,430.0,910.0,6378.06
270892,4.0,990.0,1015.0,2557.52
270893,0.0,0.0,870.0,0.0
270894,5.0,948.0,1013.0,2756.31
270895,4.0,978.0,999.0,3400.91
270897,1.0,344.0,748.0,667.42
270898,0.0,0.0,356.0,0.0
270899,1.0,7.0,377.0,1403.35
270900,1.0,417.0,607.0,422.11
270905,5.0,969.0,1059.0,2709.9
270906,4.0,631.0,723.0,3285.72
270907,2.0,835.0,972.0,2402.82
270908,8.0,1009.0,1088.0,3245.38
270910,0.0,0.0,146.0,0.0
270911,3.0,618.0,1071.0,4090.34
270912,3.0,483.0,1032.0,1472.23
270913,1.0,308.0,878.0,1177.93
270914,4.0,781.0,919.0,3845.12
270917,3.0,823.0,875.0,2050.88
270918,1.0,196.0,723.0,4090.71
270919,2.0,862.0,998.0,2797.86
270920,3.0,652.0,909.0,2008.15
270921,1.0,380.0,876.0,4067.5
270922,5.0,557.0,955.0,2983.72
270923,3.0,243.0,993.0,3210.39
270924,2.0,682.0,710.0,3383.51
270925,0.0,0.0,863.0,0.0
270926,2.0,804.0,1034.0,2400.06
270927,3.0,793.0,1014.0,3088.11
270928,4.0,637.0,1054.0,2274.92
270929,1.0,760.0,1066.0,878.48
270930,2.0,537.0,1094.0,3639.87
270933,3.0,632.0,718.0,2836.9
270935,5.0,867.0,898.0,2509.9
270937,2.0,689.0,786.0,2596.75
270938,3.0,572.0,583.0,1887.71
270940,0.0,0.0,965.0,0.0
270943,0.0,0.0,1032.0,0.0
270944,6.0,945.0,1033.0,1637.43
270945,1.0,344.0,1057.0,2002.26
270947,6.0,813.0,889.0,3503.4
270949,4.0,698.0,797.0,1242.3
270950,4.0,308.0,923.0,3441.25
270951,4.0,586.0,598.0,1812.75
270954,1.0,399.0,766.0,1542.58
270955,3.0,525.0,764.0,4698.83
270957,1.0,466.0,663.0,750.3
270958,1.0,78.0,977.0,864.11
270960,3.0,158.0,951.0,2477.04
270961,0.0,0.0,897.0,0.0
270962,1.0,571.0,772.0,1750.32
270963,3.0,643.0,793.0,1500.22
270964,3.0,1034.0,1060.0,4389.43
270965,1.0,415.0,860.0,2689.57
270966,2.0,572.0,651.0,3648.71
270967,4.0,786.0,957.0,2814.44
270968,2.0,370.0,663.0,3167.48
270970,2.0,123.0,1034.0,1586.23
270971,3.0,234.0,728.0,1996.74
270974,2.0,629.0,977.0,2984.6
270975,2.0,276.0,645.0,2529.9
270976,5.0,1011.0,1056.0,3139.75
270977,1.0,553.0,1024.0,3566.94
270978,3.0,690.0,1056.0,887.32
270980,2.0,856.0,880.0,2775.76
270981,4.0,207.0,461.0,1549.76
270982,1.0,125.0,670.0,2675.2
270983,2.0,634.0,860.0,2427.68
270984,1.0,281.0,936.0,8127.28
270985,6.0,967.0,1055.0,3071.9
270986,1.0,246.0,970.0,2320.5
270992,2.0,721.0,877.0,4754.26
270994,1.0,33.0,235.0,2636.53
270995,0.0,0.0,173.0,0.0
270996,0.0,0.0,979.0,0.0
270998,4.0,955.0,981.0,1798.39
271002,2.0,664.0,829.0,1404.46
271004,4.0,529.0,1067.0,2856.7
271008,0.0,0.0,539.0,0.0
271009,2.0,357.0,769.0,570.18
271011,6.0,670.0,887.0,2060.64
271012,3.0,525.0,979.0,1026.18
271013,3.0,545.0,891.0,1742.95
271014,6.0,752.0,802.0,3617.77
271017,1.0,472.0,508.0,5458.7
271018,2.0,997.0,1033.0,3506.16
271019,2.0,535.0,900.0,1637.61
271020,4.0,935.0,1071.0,1896.73
271021,1.0,401.0,570.0,3049.8
271023,1.0,314.0,448.0,1162.46
271026,4.0,991.0,1014.0,2865.54
271027,2.0,432.0,967.0,2796.76
271028,2.0,654.0,773.0,4952.61
271029,2.0,324.0,734.0,308.85
271030,2.0,815.0,990.0,1624.35
271031,4.0,790.0,887.0,2366.36
271032,2.0,149.0,961.0,999.47
271036,3.0,579.0,942.0,822.86
271037,2.0,427.0,479.0,2786.26
271038,2.0,806.0,1019.0,238.68
271039,5.0,857.0,1068.0,3957.23
271040,3.0,891.0,969.0,2725.67
271041,4.0,528.0,591.0,3164.72
271042,5.0,1018.0,1044.0,2749.68
271044,1.0,159.0,364.0,1307.21
271045,5.0,885.0,1006.0,3046.48
271046,6.0,878.0,926.0,2043.88
271047,3.0,615.0,711.0,3155.88
271049,2.0,315.0,384.0,1501.14
271050,2.0,895.0,980.0,4298.45
271051,7.0,1060.0,1068.0,3548.31
271052,0.0,0.0,951.0,0.0
271053,2.0,479.0,822.0,1647.56
271054,3.0,700.0,965.0,2800.81
271055,5.0,677.0,763.0,4108.61
271059,6.0,836.0,871.0,1863.77
271060,0.0,0.0,289.0,0.0
271061,2.0,792.0,1005.0,1896.18
271062,2.0,585.0,802.0,2698.41
271063,2.0,485.0,631.0,2799.52
271066,3.0,919.0,955.0,7043.64
271072,0.0,0.0,40.0,0.0
271073,3.0,567.0,963.0,2252.73
271075,0.0,0.0,246.0,0.0
271076,3.0,704.0,847.0,3120.52
271077,7.0,1075.0,1085.0,2029.1
271078,1.0,163.0,447.0,6337.18
271079,1.0,88.0,666.0,2392.32
271080,3.0,390.0,855.0,1865.61
271085,2.0,899.0,960.0,2576.31
271087,2.0,383.0,681.0,4816.7
271091,3.0,691.0,815.0,2033.2
271092,7.0,940.0,947.0,2662.58
